TAIR Accession	Locus	Gene Model	Gene Type	Description	Other Name(Type)	Keywords	Is full length cDNA
Gene:6530297477	AT4G22120	AT4G22120.6	protein_coding	Calcium-permeable stretch activated cation channel.	CALCIUM PERMEABLE STRESS-GATED CATION CHANNEL 1; CSC1; OSCA1.2	 plasma membrane, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calcium activated cation channel activity, carpel, cation transport, cauline leaf, collective leaf structure, endosperm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mechanosensitive ion channel activity, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2036048	AT1G08960	AT1G08960.1	protein_coding	Encodes a member of the Potassium-dependent sodium-calcium exchanger like-family that  localizes to the plasma membrane and nuclear periphery, and has a role in mediating high-af&#64257;nity K+ uptake and Na+ transport in yeast.	ARABIDOPSIS THALIANA CATION CALCIUM EXCHANGER 5; ATCAX11; ATCXX5; CATION CALCIUM EXCHANGER  5; CATION EXCHANGER 11; CAX11; CCX5	 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, calcium:sodium antiporter activity, carpel, cation transmembrane transporter activity, cation transport, cation:cation antiporter activity, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, membrane, nuclear periphery, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, potassium ion transmembrane transport, potassium ion transmembrane transporter activity, root, seed, sepal, shoot apex, shoot system, sodium ion transmembrane transporter activity, sodium ion transport, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2138896	AT4G04720	AT4G04720.1	protein_coding	member of Calcium Dependent Protein Kinase	ATCPK21; CALCIUM-DEPENDENT PROTEIN KINASE 21; CPK21	 plasma membrane, plasmodesma, cultured plant cell, calcium ion binding, calcium-dependent protein serine/threonine kinase activity, calmodulin binding, calmodulin-dependent protein kinase activity, cultured plant cell, cytoplasm, cytosol, guard cell, intracellular signal transduction, nucleus, peptidyl-serine phosphorylation, plasma membrane, plasmodesma, protein autophosphorylation, protein binding, protein kinase activity, protein phosphatase binding, protein serine kinase activity, rosette leaf	true
Gene:2150224	AT5G19360	AT5G19360.1	protein_coding	member of Calcium Dependent Protein Kinase	ATCPK34; CALCIUM-DEPENDENT PROTEIN KINASE 34; CPK34	 plasma membrane, L mature pollen stage, M germinated pollen stage, calcium ion binding, calcium-dependent protein serine/threonine kinase activity, calmodulin binding, calmodulin-dependent protein kinase activity, collective leaf structure, cytoplasm, flower, flowering stage, intracellular signal transduction, nucleus, peptidyl-serine phosphorylation, petal, petal differentiation and expansion stage, plasma membrane, pollen, pollen tube cell, protein autophosphorylation, protein kinase activity, protein serine kinase activity, regulation of pollen tube growth, sepal	true
Gene:2204339	AT1G76040	AT1G76040.1	protein_coding	member of Calcium Dependent Protein Kinase	CALCIUM-DEPENDENT PROTEIN KINASE 29; CPK29	 plasma membrane, plant callus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calcium ion binding, calcium-dependent protein serine/threonine kinase activity, calmodulin binding, calmodulin-dependent protein kinase activity, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular signal transduction, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, nucleus, peptidyl-serine phosphorylation, petal, petal differentiation and expansion stage, petiole, plant callus, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, protein autophosphorylation, protein kinase activity, protein phosphorylation, protein serine kinase activity, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532550210	AT2G35890	AT2G35890.2	protein_coding	member of Calcium Dependent Protein Kinase		 plasma membrane, L mature pollen stage, calcium ion binding, calcium-dependent protein serine/threonine kinase activity, calmodulin binding, calmodulin-dependent protein kinase activity, cytoplasm, flower, flowering stage, intracellular signal transduction, nucleus, peptidyl-serine phosphorylation, plant sperm cell, plasma membrane, pollen, pollen tube cell, protein autophosphorylation, protein serine kinase activity	true
Gene:1006228212	AT2G41860	AT2G41860.2	protein_coding	member of Calcium Dependent Protein Kinase	CALCIUM-DEPENDENT PROTEIN KINASE 14; CPK14	 plasma membrane, L mature pollen stage, M germinated pollen stage, calcium ion binding, calcium-dependent protein serine/threonine kinase activity, calmodulin binding, calmodulin-dependent protein kinase activity, carpel, collective leaf structure, cytoplasm, flower, flowering stage, intracellular signal transduction, nucleus, peptidyl-serine phosphorylation, petal, petal differentiation and expansion stage, plant embryo, plant embryo globular stage, plasma membrane, pollen, pollen tube cell, protein autophosphorylation, protein kinase activity, protein phosphorylation, protein serine kinase activity, sepal, stamen	true
Gene:1006229965	AT1G76040	AT1G76040.2	protein_coding	member of Calcium Dependent Protein Kinase	CALCIUM-DEPENDENT PROTEIN KINASE 29; CPK29	 plasma membrane, plant callus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calcium ion binding, calcium-dependent protein serine/threonine kinase activity, calmodulin binding, calmodulin-dependent protein kinase activity, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular signal transduction, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, nucleus, peptidyl-serine phosphorylation, petal, petal differentiation and expansion stage, petiole, plant callus, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, protein autophosphorylation, protein kinase activity, protein phosphorylation, protein serine kinase activity, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1006228877	AT4G31120	AT4G31120.2	protein_coding	Involved in vernalization. Required for epigenetic silencing of FLC, and for vernalization-mediated histone modification.	ATPMRT5; CALCIUM UNDERACCUMULATION 1; CAU1; PRMT5; PROTEIN ARGININE METHYLTRANSFERASE 5; SHK1 BINDING PROTEIN 1; SKB1	 cytoplasm, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, cytosol, flower, flower meristem, flower pedicel, flowering stage, fruit, guard cell, gynoecium, histone H4-R3 methylation, histone arginine methylation, histone-arginine N-methyltransferase activity, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, positive regulation of vernalization response, protein methyltransferase activity, protein-arginine omega-N asymmetric methyltransferase activity, regulation of flower development, regulation of transcription, DNA-templated, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf primordium, vascular leaf senescent stage	true
Gene:6532560097	AT1G16020	AT1G16020.4	protein_coding	vacuolar fusion protein (DUF1712);(source:Araport11)		 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, Mon1-Ccz1 complex, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular membrane-bounded organelle, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage, vesicle-mediated transport	true
Gene:2093715	AT3G24110	AT3G24110.1	protein_coding	Calcium-binding EF-hand family protein;(source:Araport11)		 nucleus, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, biological process unknown, calcium ion binding, cauline leaf, collective leaf structure, cotyledon, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, nucleus, petal, petal differentiation and expansion stage, petiole, root, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	false
Gene:2159596	AT5G08590	AT5G08590.1	protein_coding	Encodes a member of SNF1-related protein kinases (SnRK2) whose activity is activated by ionic (salt) and non-ionic (mannitol) osmotic stress. Similar to the calcium/calmodulin-dependent protein kinase subfamily and the SNF1 kinase subfamily.	ARABIDOPSIS SERINE/THREONINE KINASE 2; ASK2; SNF1-RELATED PROTEIN KINASE 2.1; SNRK2-1; SNRK2.1; SRK2G	 nucleus, ATP binding, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, cultured plant cell, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular signal transduction, kinase activity, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, protein binding, protein kinase activity, protein phosphorylation, protein serine kinase activity, protein serine/threonine kinase activity, response to osmotic stress, response to salt stress, root, rosette leaf, seed, seed dormant stage, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1009021223	AT1G05630	AT1G05630.2	protein_coding	Encodes an inositol polyphosphate 5-phosphatase with phosphatase activity toward only Ins(1,4,5)P3.  Induced in response to ABA and wounding treatments. Expressed in young seedlings and flowers, while no transcripts were detectable in maturated roots, stems, and rosette leaves Modulates the development of cotyledon veins through its regulation of auxin homeostasis. Involved in blue light light–stimulated  increase in cytosolic calcium ion.	5PTASE13; ARABIDOPSIS THALIANA INOSITOL-POLYPHOSPHATE 5-PHOSPHATASE 13; AT5PTASE13; INOSITOL-POLYPHOSPHATE 5-PHOSPHATASE 13	 cytoplasm, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, NOT root, NOT rosette leaf, NOT stem, auxin homeostasis, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, gravitropism, guard cell, hypocotyl, inflorescence meristem, inositol phosphate dephosphorylation, inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity, inositol-1,4,5-trisphosphate 5-phosphatase activity, inositol-polyphosphate 5-phosphatase activity, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, phloem or xylem histogenesis, phosphatidylinositol dephosphorylation, phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen germination, pollen tube cell, response to abscisic acid, response to blue light, response to carbohydrate, response to nutrient, response to wounding, root, root development, root hair cell, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, sugar mediated signaling pathway, trichoblast, vascular leaf, vascular leaf senescent stage	true
